Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,6,4,232.6300049,484.6499939,Late delivery,1,68,Garden,Caguas,Puerto Rico,XXXXXXXXX,Yetta,15603,Doyle,XXXXXXXXX,Corporate,PR,657 Gentle Mountain Mall,725.0,6,Outdoors,18.20507813,-66.03705597,Pacific Asia,Luoyang,China,15603,11/25/2018 00:23,72050,1355,47.93000031,0.090000004,175365,532.5800171,0.479999989,1,532.5800171,484.6499939,232.6300049,Eastern Asia,Guangdong,PROCESSING,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,11/25/2018 00:23,Standard Class
TRANSFER,3,4,-7.599999905,199.9199982,Advance shipping,0,46,Indoor/Outdoor Games,Long Beach,EE. UU.,XXXXXXXXX,Jacob,2602,Smith,XXXXXXXXX,Home Office,CA,2488 Dusty By-pass,90806.0,7,Fan Shop,33.80229187,-118.1892242,Europe,Huddersfield,Reino Unido,2602,11/28/2018 04:28,67972,1014,49.97999954,0.200000003,169924,49.97999954,-0.039999999,5,249.8999939,199.9199982,-7.599999905,Northern Europe,Inglaterra,PENDING,,1014,46,,http://images.acmesports.sports/O%27Brien+Men%27s+Neoprene+Life+Vest,O'Brien Men's Neoprene Life Vest,49.97999954,0,11/28/2018 04:28,Standard Class
DEBIT,1,0,138.4700012,426.0599976,Late delivery,1,68,Garden,Hialeah,EE. UU.,XXXXXXXXX,Isabelle,15325,Armstrong,XXXXXXXXX,Consumer,FL,851 Silver Elk Farms,33010.0,6,Outdoors,25.82266045,-80.28019714,Pacific Asia,Shanghái,China,15325,11/29/2018 17:31,71772,1355,106.5199966,0.200000003,175087,532.5800171,0.330000013,1,532.5800171,426.0599976,138.4700012,Eastern Asia,Shanghái,COMPLETE,,1355,68,,http://images.acmesports.sports/Lawn+mower,Lawn mower,532.5800171,0,11/29/2018 17:31,Same Day
DEBIT,6,4,143.9900055,319.9700012,Late delivery,1,9,Cardio Equipment,Seattle,EE. UU.,XXXXXXXXX,Matthew,10637,Smith,XXXXXXXXX,Consumer,WA,851 Blue Elk Walk,98115.0,3,Footwear,47.67869949,-122.3217621,Europe,Rennes,Francia,10637,11/3/2018 00:30,68875,191,79.98999786,0.200000003,172180,99.98999786,0.449999988,4,399.9599915,319.9700012,143.9900055,Western Europe,Bretaña,ON_HOLD,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/3/2018 00:30,Standard Class
PAYMENT,3,2,-221.9100037,147.9400024,Late delivery,1,67,DVDs,Wayne,EE. UU.,XXXXXXXXX,Nyssa,15025,Benson,XXXXXXXXX,Consumer,NJ,923 Tawny Estates,7470.0,9,Discs Shop,40.95141602,-74.22407532,Europe,Bruselas,Bélgica,15025,11/21/2018 00:49,71472,1354,16.44000053,0.100000001,174787,164.3800049,-1.5,1,164.3800049,147.9400024,-221.9100037,Western Europe,Bruselas,PENDING_PAYMENT,,1354,67,,http://images.acmesports.sports/DVDs,DVDs ,164.3800049,0,11/21/2018 00:49,Second Class
DEBIT,5,2,176.6300049,383.980011,Late delivery,1,45,Fishing,Normal,EE. UU.,XXXXXXXXX,Amy,6722,Smith,XXXXXXXXX,Corporate,IL,4868 Old Wood,61761.0,7,Fan Shop,40.50857925,-88.98264313,Europe,Dresden,Alemania,6722,11/1/2018 12:47,67874,1004,16.0,0.039999999,169700,399.980011,0.460000008,1,399.980011,383.980011,176.6300049,Western Europe,Sajonia,COMPLETE,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,11/1/2018 12:47,Second Class
PAYMENT,4,4,25.47999954,98.0,Shipping on time,0,24,Women's Apparel,Chicago,EE. UU.,XXXXXXXXX,Kathy,8337,Jenkins,XXXXXXXXX,Home Office,IL,3114 Merry Gate Downs,60616.0,5,Golf,41.89564896,-87.7045517,Europe,Miramas,Francia,8337,11/2/2018 11:53,66763,502,2.0,0.02,166866,50.0,0.25999999,2,100.0,98.0,25.47999954,Western Europe,Provenza-Alpes-Costa Azul,PENDING_PAYMENT,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,11/2/2018 11:53,Standard Class
PAYMENT,2,1,-2.279999971,11.42000008,Late delivery,1,74,Toys,West Chester,EE. UU.,XXXXXXXXX,Illana,19503,Wilkerson,XXXXXXXXX,Consumer,PA,5344 Silver Alley,19382.0,7,Fan Shop,39.96621323,-75.53662109,Pacific Asia,Melbourne,Australia,19503,11/5/2018 01:56,75950,1361,0.119999997,0.01,179265,11.53999996,-0.200000003,1,11.53999996,11.42000008,-2.279999971,Oceania,Victoria,PENDING_PAYMENT,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,11/5/2018 01:56,First Class
TRANSFER,4,2,72.0,149.9900055,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,XXXXXXXXX,Mary,8153,Frye,XXXXXXXXX,Consumer,PR,417 Hidden Rabbit Crossing,725.0,7,Fan Shop,18.26672554,-66.37063599,Europe,Nice,Francia,8153,11/23/2018 04:16,66253,1073,50.0,0.25,165620,199.9900055,0.479999989,1,199.9900055,149.9900055,72.0,Western Europe,Provenza-Alpes-Costa Azul,PENDING,,1073,48,,http://images.acmesports.sports/Pelican+Sunstream+100+Kayak,Pelican Sunstream 100 Kayak,199.9900055,0,11/23/2018 04:16,Second Class
PAYMENT,5,4,18.98999977,63.29999924,Late delivery,1,72,Pet Supplies,Beloit,EE. UU.,XXXXXXXXX,Kelsie,19252,Harri,XXXXXXXXX,Home Office,WI,5010 Dusty Gate,53511.0,11,Pet Shop,42.49619293,-88.99088287,Pacific Asia,Perth,Australia,19252,11/26/2018 14:48,75699,1359,21.10000038,0.25,179014,84.40000153,0.300000012,1,84.40000153,63.29999924,18.98999977,Oceania,Australia Occidental,PENDING_PAYMENT,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,11/26/2018 14:48,Standard Class
