Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
TRANSFER,6,4,13.21000004,81.01999664,Late delivery,1,72,Pet Supplies,Raleigh,EE. UU.,XXXXXXXXX,Rhoda,16553,Cox,XXXXXXXXX,Home Office,NC,753 Emerald Pine Glen,27606.0,11,Pet Shop,35.78998184,-78.61327362,Pacific Asia,Tamworth,Australia,16553,6/2/2018 02:42,73000,1359,3.380000114,0.039999999,176315,84.40000153,0.159999996,1,84.40000153,81.01999664,13.21000004,Oceania,Nueva Gales del Sur,PENDING,,1359,72,,http://images.acmesports.sports/Adult+dog+supplies,Adult dog supplies,84.40000153,0,6/2/2018 02:42,Standard Class
TRANSFER,2,4,10.13000011,38.95999908,Shipping canceled,0,75,Video Games,North Richland Hills,EE. UU.,XXXXXXXXX,Sage,17189,Gonzales,XXXXXXXXX,Consumer,TX,8443 Silent Glade,76180.0,9,Discs Shop,32.84292221,-97.22615814,Pacific Asia,Manila,Filipinas,17189,6/14/2018 18:59,73636,1362,0.800000012,0.02,176951,39.75,0.25999999,1,39.75,38.95999908,10.13000011,Southeast Asia,Capital Nacional,CANCELED,,1362,75,,http://images.acmesports.sports/Fighting+video+games,Fighting video games,39.75,0,6/14/2018 18:59,Standard Class
PAYMENT,4,4,4.380000114,69.58000183,Shipping on time,0,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Kathryn,11846,Smith,XXXXXXXXX,Home Office,PR,5356 Dusty Elk Boulevard,725.0,5,Golf,18.22829056,-66.37056732,Europe,Bourgoin-Jallieu,Francia,11846,6/12/2018 16:30,68098,627,10.39999962,0.129999995,170253,39.99000168,0.059999999,2,79.98000336,69.58000183,4.380000114,Western Europe,Auvernia-Ródano-Alpes,PENDING_PAYMENT,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/12/2018 16:30,Standard Class
DEBIT,4,4,5.710000038,11.42000008,Shipping on time,0,74,Toys,Sunnyvale,EE. UU.,XXXXXXXXX,Isabella,19611,Webster,XXXXXXXXX,Home Office,CA,2306 Green Lane,94086.0,7,Fan Shop,37.38002014,-122.0521698,Pacific Asia,Zhengzhou,China,19611,6/6/2018 07:29,76058,1361,0.119999997,0.01,179373,11.53999996,0.5,1,11.53999996,11.42000008,5.710000038,Eastern Asia,Henan,ON_HOLD,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,6/6/2018 07:29,Standard Class
DEBIT,5,4,-74.47000122,347.980011,Late delivery,1,45,Fishing,Caguas,Puerto Rico,XXXXXXXXX,Mary,9632,Tate,XXXXXXXXX,Corporate,PR,9650 Red Farm,725.0,7,Fan Shop,18.22980309,-66.37057495,Europe,Tournai,Bélgica,9632,6/14/2018 17:16,67954,1004,52.0,0.129999995,169884,399.980011,-0.209999993,1,399.980011,347.980011,-74.47000122,Western Europe,Henao,ON_HOLD,,1004,45,,http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,6/14/2018 17:16,Standard Class
DEBIT,2,1,3.539999962,47.25999832,Late delivery,1,60,Baby ,Philadelphia,EE. UU.,XXXXXXXXX,Eden,17724,Ortega,XXXXXXXXX,Corporate,PA,5346 Clear Hills Way,19144.0,4,Apparel,40.03124619,-75.18191528,Pacific Asia,Ho Chi Minh City,Vietnam,17724,6/18/2018 05:59,74171,1347,11.8199997,0.200000003,177486,59.08000183,0.079999998,1,59.08000183,47.25999832,3.539999962,Southeast Asia,Ciudad Ho Chi Minh,COMPLETE,,1347,60,,http://images.acmesports.sports/Baby+sweater,Baby sweater,59.08000183,0,6/18/2018 05:59,First Class
DEBIT,2,4,42.93999863,118.2900009,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,XXXXXXXXX,Mary,5602,Parrish,XXXXXXXXX,Corporate,PR,1795 Fallen Corners,725.0,4,Apparel,18.21424675,-66.37055206,Europe,Berlín,Alemania,5602,6/26/2018 05:27,65276,403,11.69999981,0.090000004,163133,129.9900055,0.360000014,1,129.9900055,118.2900009,42.93999863,Western Europe,Berlín,ON_HOLD,,403,18,,http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,6/26/2018 05:27,Standard Class
TRANSFER,3,4,4.28000021,11.42000008,Shipping canceled,0,74,Toys,Tempe,EE. UU.,XXXXXXXXX,Carolyn,17020,Levy,XXXXXXXXX,Corporate,AZ,6312 Noble Apple Woods,85282.0,7,Fan Shop,33.40329361,-111.9140549,Pacific Asia,Perth,Australia,17020,6/5/2018 19:05,73467,1361,0.119999997,0.01,176782,11.53999996,0.379999995,1,11.53999996,11.42000008,4.28000021,Oceania,Australia Occidental,CANCELED,,1361,74,,http://images.acmesports.sports/Toys ,Toys ,11.53999996,0,6/5/2018 19:05,Standard Class
TRANSFER,3,4,101.3000031,375.1900024,Advance shipping,0,62,Cameras ,Bakersfield,EE. UU.,XXXXXXXXX,Ocean,13405,Pratt,XXXXXXXXX,Consumer,CA,4804 Silent Butterfly Way,93304.0,10,Technology,35.36254501,-119.0186996,Europe,Crotone,Italia,13405,6/28/2018 07:34,69852,1349,76.84999847,0.170000002,173167,452.0400085,0.270000011,1,452.0400085,375.1900024,101.3000031,Southern Europe,Calabria,PENDING,,1349,62,,http://images.acmesports.sports/Web+Camera,Web Camera,452.0400085,0,6/28/2018 07:34,Standard Class
TRANSFER,5,4,-127.9700012,159.9600067,Late delivery,1,29,Shop By Sport,Tucson,EE. UU.,XXXXXXXXX,Peter,9844,Smith,XXXXXXXXX,Home Office,AZ,5795 Lazy View Concession,85719.0,5,Golf,32.19884491,-111.0877686,Europe,Duisburg,Alemania,9844,6/18/2018 21:58,68449,627,0.0,0.0,171132,39.99000168,-0.800000012,4,159.9600067,159.9600067,-127.9700012,Western Europe,Renania del Norte-Westfalia,PROCESSING,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,6/18/2018 21:58,Standard Class
