Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,2,3,-20.72,476.09,Advance shipping,0,73,Shop By Sport,Ponce,Puerto Rico,XXXXXXXXX,Robert,21208,Young,XXXXXXXXX,Corporate,PR,4508 Sample Street,987,73,Fan Shop,35.7455955,116.48314292,Pacific Asia,Tokyo,Taiwán,21208,11/1/2018 00:01,96555,403,92.02,0.16,199870,575.11,-0.0429,1,483.09,575.11,-20.72,Eastern Asia,,COMPLETE,,403,73,,http://images.acmesports.sports/Callaway+Men's+Strata+Ultimate+Golf+Set,Callaway Men's Strata Ultimate Golf Set,575.11,0,11/3/2018 00:01,Second Class
DEBIT,2,3,8.95,55.15,Advance shipping,0,3,Accessories,Phoenix,EE. UU.,XXXXXXXXX,Michael,18112,Moore,XXXXXXXXX,Corporate,NJ,4461 Sample Street,31132,3,Apparel,50.62503023,8.1656843,Europe,Berlin,Reino Unido,18112,11/1/2018 00:27,96556,627,4.14,0.08,199871,51.75,0.188,1,47.61,51.75,8.95,Western Europe,,SUSPECTED_FRAUD,,627,3,,http://images.acmesports.sports/Under+Armour+Hustle+3.0+Backpack,Under Armour Hustle 3.0 Backpack,51.75,0,11/3/2018 00:27,Same Day
DEBIT,3,3,92.61,317.82,Shipping on time,0,73,Shop By Sport,Bayamón,Puerto Rico,XXXXXXXXX,Paul,21209,Wright,XXXXXXXXX,Home Office,PR,7250 Sample Street,910,73,Fan Shop,17.70727828,-70.45077338,LATAM,Kingston,República Dominicana,21209,11/1/2018 00:44,96557,810,41.41,0.12,199872,345.06,0.305,1,303.65,345.06,92.61,Caribbean,,COMPLETE,,810,73,,http://images.acmesports.sports/TaylorMade+AeroBurner+Driver,TaylorMade AeroBurner Driver,345.06,0,11/4/2018 00:44,Standard Class
DEBIT,6,4,84.16,444.37,Late delivery,1,73,Cleats,Chicago,EE. UU.,XXXXXXXXX,Joseph,20361,Harris,XXXXXXXXX,Consumer,AZ,8284 Sample Street,98883,73,Fan Shop,60.06920325,15.51865556,Europe,Oslo,Finlandia,20361,11/1/2018 00:44,96558,502,7.48,0.05,199873,149.52,0.1975,3,426.12,448.56,84.16,Northern Europe,,ON_HOLD,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,149.52,0,11/7/2018 00:44,Standard Class
DEBIT,4,3,4.02,147.2,Shipping on time,1,73,Cleats,Phoenix,EE. UU.,XXXXXXXXX,Richard,10380,Nelson,XXXXXXXXX,Consumer,NC,1496 Sample Street,24878,73,Fan Shop,-14.84251784,-52.81326741,LATAM,São Paulo,Argentina,10380,11/1/2018 00:47,96559,502,22.43,0.15,199874,149.52,0.0316,1,127.09,149.52,4.02,South America,CA,PENDING_PAYMENT,,502,73,,http://images.acmesports.sports/Under+Armour+Men's+Highlight+MC+Football+Cleat,Under Armour Men's Highlight MC Football Cleat,149.52,0,11/5/2018 00:47,Standard Class
DEBIT,6,4,-9.38,193.62,Late delivery,1,73,Water Sports,Phoenix,EE. UU.,XXXXXXXXX,Jessica,1727,Moore,XXXXXXXXX,Consumer,NC,5031 Sample Street,49568,73,Fan Shop,12.80092266,-87.08580208,LATAM,San José,México,1727,11/1/2018 00:51,96560,502,23.0,0.1,199875,230.04,-0.0453,1,207.04,230.04,-9.38,Central America,,COMPLETE,,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,230.04,0,11/7/2018 00:51,Standard Class
DEBIT,6,3,120.52,286.85,Late delivery,1,73,Water Sports,Brooklyn,EE. UU.,XXXXXXXXX,Elizabeth,5130,Smith,XXXXXXXXX,Home Office,FL,7058 Sample Street,60331,73,Fan Shop,8.40271386,1.12765354,Africa,Lagos,Senegal,5130,11/1/2018 01:52,96561,627,14.38,0.05,199876,287.55,0.4412,1,273.17,287.55,120.52,West Africa,,COMPLETE,,627,73,,http://images.acmesports.sports/Body+Glove+3T+Barefoot+Cinch+Wakeboard,Body Glove 3T Barefoot Cinch Wakeboard,287.55,0,11/7/2018 01:52,Standard Class
DEBIT,6,3,51.32,274.47,Late delivery,1,3,Women's Apparel,Phoenix,EE. UU.,XXXXXXXXX,Kenneth,16523,Hill,XXXXXXXXX,Home Office,MI,4207 Sample Street,49262,3,Apparel,50.74072621,8.41089373,Europe,Rome,España,16523,11/1/2018 02:06,96562,627,8.28,0.12,199877,69.0,0.2113,4,242.89,276.01,51.32,Western Europe,,PENDING,,627,3,,http://images.acmesports.sports/Columbia+Women's+Saturday+Trail+Pant,Columbia Women's Saturday Trail Pant,69.0,0,11/7/2018 02:06,Standard Class
PAYMENT,1,2,101.36,274.41,Advance shipping,0,73,Water Sports,Los Angeles,EE. UU.,XXXXXXXXX,Jennifer,18547,Allen,XXXXXXXXX,Consumer,TX,5896 Sample Street,33204,73,Fan Shop,37.89442074,-118.63456175,USCA,Seattle,Estados Unidos,18547,11/1/2018 02:21,96563,502,11.5,0.05,199878,230.04,0.4638,1,218.54,230.04,101.36,West of USA ,,COMPLETE,,502,73,,http://images.acmesports.sports/O'Brien+Performer+Combo+Water+Skis,O'Brien Performer Combo Water Skis,230.04,0,11/2/2018 02:21,First Class
DEBIT,2,2,38.58,74.2,Shipping canceled,1,44,Men's Footwear,Bronx,EE. UU.,XXXXXXXXX,John,17716,White,XXXXXXXXX,Home Office,GA,9535 Sample Street,76104,44,Footwear,-14.98935712,-52.56490113,LATAM,Bogotá,Chile,17716,11/1/2018 02:54,96564,810,14.72,0.16,199879,92.01,0.4992,1,77.29,92.01,38.58,South America,,CLOSED,,810,44,,http://images.acmesports.sports/Saucony+Men's+Kinvara+6+Running+Shoe,Saucony Men's Kinvara 6 Running Shoe,92.01,0,11/3/2018 02:54,Standard Class
